title,price,category,producturl,imageurl,size,brand
Woolworths Free From Gluten Apple Pie 750g,$14.00,Bakery,https://www.woolworths.com.au/shop/productdetails/808590/woolworths-free-from-gluten-apple-pie,https://cdn1.woolworths.media/content/wowproductimages/large/808590.jpg,750g,Woolworths
Bfree 4 Stone Baked Wholegrain Pita Bread 220g,$7.00,Bakery,https://www.woolworths.com.au/shop/productdetails/387340/bfree-4-stone-baked-wholegrain-pita-bread,https://cdn1.woolworths.media/content/wowproductimages/large/387340.jpg,220g,Bfree
Bfree 5 Avocado Wraps 210g,$8.40,Bakery,https://www.woolworths.com.au/shop/productdetails/387190/bfree-5-avocado-wraps,https://cdn1.woolworths.media/content/wowproductimages/large/387190.jpg,210g,Bfree
Mission Soft & Fluffy Butter Flavoured Wraps 12 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/389384/mission-soft-fluffy-butter-flavoured-wraps,https://cdn1.woolworths.media/content/wowproductimages/large/389384.jpg,12,Mission
Woolworths Free From Gluten Dairy Free Chocolate Cheesecake 220g,$7.00,Bakery,https://www.woolworths.com.au/shop/productdetails/72276/woolworths-free-from-gluten-dairy-free-chocolate-cheesecake,https://cdn1.woolworths.media/content/wowproductimages/large/072276.jpg,220g,Woolworths
Woolworths Festive Iced Fruit Cake 90g,,Bakery,https://www.woolworths.com.au/shop/productdetails/589536/woolworths-festive-iced-fruit-cake,https://cdn1.woolworths.media/content/wowproductimages/large/589536.jpg,90g,Woolworths
Toscano Brioche English Muffins Classic 5 pack,$7.00,Bakery,https://www.woolworths.com.au/shop/productdetails/297150/toscano-brioche-english-muffins-classic,https://cdn1.woolworths.media/content/wowproductimages/large/297150.jpg,5,Toscano
Woolworths Yasmin The Unicorn Cake 900g,$30.00,Bakery,https://www.woolworths.com.au/shop/productdetails/6021322/woolworths-yasmin-the-unicorn-cake,https://cdn1.woolworths.media/content/wowproductimages/large/6021322.jpg,900g,Woolworths
Krispy Kreme Original Glazed Doughnuts 3 pack,$9.80,Bakery,https://www.woolworths.com.au/shop/productdetails/118856/krispy-kreme-original-glazed-doughnuts,https://cdn1.woolworths.media/content/wowproductimages/large/118856.jpg,3,Krispy Kreme
Woolworths Lemon Curd Cheesecake 800g,$13.00,Bakery,https://www.woolworths.com.au/shop/productdetails/104976/woolworths-lemon-curd-cheesecake,https://cdn1.woolworths.media/content/wowproductimages/large/104976.jpg,800g,Woolworths
The Better Baking Co. Mini Cakes Strawberry 10 pack,$6.90,Bakery,https://www.woolworths.com.au/shop/productdetails/6027539/the-better-baking-co-mini-cakes-strawberry,https://cdn1.woolworths.media/content/wowproductimages/large/6027539.jpg,10,The Better Baking Co.
Woolworths Pumpkin Seed and Purple Wheat Panini Rolls 3 pack,$3.75,Bakery,https://www.woolworths.com.au/shop/productdetails/387371/woolworths-pumpkin-seed-and-purple-wheat-panini-rolls,https://cdn1.woolworths.media/content/wowproductimages/large/387371.jpg,3,Woolworths
Woolworths Fruit Mince Pies Lattice 6 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/199270/woolworths-fruit-mince-pies-lattice-lattice,https://cdn1.woolworths.media/content/wowproductimages/large/199270.jpg,6,Woolworths
Woolworths Soy and Linseed Panini Rolls 3 pack,$3.75,Bakery,https://www.woolworths.com.au/shop/productdetails/306659/woolworths-soy-and-linseed-panini-rolls,https://cdn1.woolworths.media/content/wowproductimages/large/306659.jpg,3,Woolworths
